id,title,date,source,url,text,search_query,analysis_text,semantic_relevance
92,US-headquartered sports technology company says Northern Ireland talent will power next phase of global innovation - Belfast News Letter,2026-05-28 07:00:00,Belfast News Letter,https://news.google.com/rss/articles/CBMi_AFBVV95cUxPNTBYYmk0SmZkTjEyVmJmNUJ1VEluTVd0V3hZbXlxNktqMkRhMDZ5eDZOZU4tTjlQT3BvMTBJcXNiNWJ4VnJEU29tczZlSlQ1eVo5UGZNT1lqcFN1YVFONG5mRkNRYUNlQjlwcmxVMGstOE52VllFdWRDa3VJUXJiZmQ0YkIyQ29RTHFnZk8tX0Q0cWxTOWc0M1ljU0k5REtDU0FNc0QwQ09wZGtWVmx1dm5ETVlxOGhfNzRSekpnSGtXcWs0WXJrRVI2Z050TG5ZMUFyMzd6cS1KRmpYMW43LVFMcElfRE5yU1N5ZHFvcHhpc2VPYnpRT0x1UHc?oc=5,US-headquartered sports technology company says Northern Ireland talent will power next phase of global innovation Belfast News Letter,UK sportswear emerging technology,US-headquartered sports technology company says Northern Ireland talent will power next phase of global innovation - Belfast News Letter. US-headquartered sports technology company says Northern Ireland talent will power next phase of global innovation Belfast News Letter,0.3626989
198,"Plus Size Clothing Market : Global Industry Analysis and Opportunity Assessment, 2036 - Future Market Insights",2026-02-16 08:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMiekFVX3lxTFB0MVlsU0VXNmdEQWFXTDVoSXV1Sm00Yjkzdi1pV3hNckZBTXh6VHZIaHFRTjNaeUV0VC1RejdhVmZVekdUWEF2UWhCU19ZbmFoSlMxMWprYnQzcWp2RXYybnJRa1dDX05jRGh5V2ZEdENtTURnNzY3NWh3?oc=5,"Plus Size Clothing Market : Global Industry Analysis and Opportunity Assessment, 2036 Future Market Insights",UK sportswear consumer trends,"Plus Size Clothing Market : Global Industry Analysis and Opportunity Assessment, 2036 - Future Market Insights. Plus Size Clothing Market : Global Industry Analysis and Opportunity Assessment, 2036 Future Market Insights",0.3622911
430,Premier League TV coverage to be overhauled with US-style innovations - The Telegraph,2025-06-27 07:00:00,The Telegraph,https://news.google.com/rss/articles/CBMirAFBVV95cUxOZlZaLUNQLVo1N19YUjU1b0FBeVpodTFSdlRsQ1IxYkpOVWRaSlRid2dfTVMtMFRINTFXRDJqNjVGbHJMalcxUXFhc1lPMFM5RWtQWGdzS1hlcFZTX2RDN0JzTW5FTWJDMFVFUERicmllWllwZEFCcE5kbGZfM0pqRmtQQ3p3MlRDdlVZakN3VHY3alAzQ1VHZG1COVRhZXNvX00tbl8tR1h3Ylo3?oc=5,Premier League TV coverage to be overhauled with US-style innovations The Telegraph,UK sportswear innovation,Premier League TV coverage to be overhauled with US-style innovations - The Telegraph. Premier League TV coverage to be overhauled with US-style innovations The Telegraph,0.36169565
500,Interview: Gymshark’s GM on its global growth and why it has no ‘big competitors’ - Retail Gazette,2025-03-27 07:00:00,Retail Gazette,https://news.google.com/rss/articles/CBMieEFVX3lxTE5uODNUa0Z5d0U4dTZMUDhlb1otNEhEbHlfUmhCT1NQNGwwWW5XT0ZuUEhUeWw1WDNqY29CZU51aUlGekEwdzBwdTEybGFaZlhxTG9fbVNmTGUzTzJ6cWRRUkdRVmE0YnViUktjX3FpMVhmdTNwRXBfOA?oc=5,Interview: Gymshark’s GM on its global growth and why it has no ‘big competitors’ Retail Gazette,UK fitness retail trends,Interview: Gymshark’s GM on its global growth and why it has no ‘big competitors’ - Retail Gazette. Interview: Gymshark’s GM on its global growth and why it has no ‘big competitors’ Retail Gazette,0.36116254
332,Prototype of the first British-built electric sports car is unveiled and looks absolutely stunning - supercarblondie.com,2025-10-31 07:00:00,supercarblondie.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxPOVFxemYxeU9idHJlMDhab0ZQS200c3dVcTFfbWNmcGtLcmJsVE10YUNzdEJ5QVVfSU9oUURCaGx3UjJjUUM3TzNnYktxMjk0dmRlVmU5aVhQWTl0RUlQeEMxaEt4cFRSMHlzbkl5SVdFaE5hekRfLWFBLWZKZ3NqR3hESlJzTUhTaHRBemNSTV9aTFZLNUVQakxB?oc=5,Prototype of the first British-built electric sports car is unveiled and looks absolutely stunning supercarblondie.com,UK sportswear emerging technology,Prototype of the first British-built electric sports car is unveiled and looks absolutely stunning - supercarblondie.com. Prototype of the first British-built electric sports car is unveiled and looks absolutely stunning supercarblondie.com,0.3606413
537,"NIKE, Inc. and SKIMS Introduce New Brand for Women: NikeSKIMS — - About Nike",2025-02-18 08:00:00,About Nike,https://news.google.com/rss/articles/CBMigAFBVV95cUxNTWtUbGl2LWxKZldqUlR4SGlBeGt5aXg2UkMwcThIejlhN1lxVVVpQUlibkFvMEdmMWxLZW1hc0p4bWFXaThOLU5uMmJPVVg3d3cyWHQwNWxVeDY3eU1xVmtXTFhxcVNCNDdpeXVKVmVZMHJWTU9neGxRRnVJTjRNUw?oc=5,"NIKE, Inc. and SKIMS Introduce New Brand for Women: NikeSKIMS — About Nike",UK activewear innovation,"NIKE, Inc. and SKIMS Introduce New Brand for Women: NikeSKIMS — - About Nike. NIKE, Inc. and SKIMS Introduce New Brand for Women: NikeSKIMS — About Nike",0.36063153
85,"Editors' Top Reads: News from Sports Direct, Vinted, Source Fashion and more... - TheIndustry.fashion",2026-06-05 07:00:00,TheIndustry.fashion,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPNVFNYUEwSzhCWmVpNWtNYUFUbzExMjYyRFpCMWlIWnJjWURQUEtMbG40TVJwVHV2VHVYbFQ3VWlDX0lSaHpvMUlwU28xdVNyM1JOY2NYS1FZSFBvYUxFbWV3dTJ5UVhJRC14amFLOTdMTGhVM3ZrZnNNMUl2S2tIZHhrYlY0aFV3cWJ3OUJXNk54ZWRFeXdKczZyMThYampSVjZhOVE1VUg?oc=5,"Editors' Top Reads: News from Sports Direct, Vinted, Source Fashion and more... TheIndustry.fashion",UK sportswear consumer behaviour,"Editors' Top Reads: News from Sports Direct, Vinted, Source Fashion and more... - TheIndustry.fashion. Editors' Top Reads: News from Sports Direct, Vinted, Source Fashion and more... TheIndustry.fashion",0.3600498
190,European Union rules: how UK fashion retailers are cracking the continent - Drapers,2026-02-18 08:00:00,Drapers,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOVlNUNDBYdXlzalNOT05XbnNZTjJsVGJuUzdPbG5XTDRFN1ZhdHBuM0pZWm92RjlaTlIwVkZfeXVjQlJvVDhtNHpFZ2NJaXFEejUyTUI5OGcyeWp1cWtOS2VaeTRiUWJPX1lGOWFWdHVlQ01RbmtTRWRTbHRtY19PRFNXeHpmcnZMZVdLUnNjMXNKZEtPeHo1WlZzT0ZuRjFBb054a0FBRjFKS1pkalBiRVJRMHFXN3VE?oc=5,European Union rules: how UK fashion retailers are cracking the continent Drapers,UK sportswear digital retail,European Union rules: how UK fashion retailers are cracking the continent - Drapers. European Union rules: how UK fashion retailers are cracking the continent Drapers,0.35979283
502,2025 Digital Media Trends: Social platforms are becoming a dominant force in media and entertainment - Deloitte,2025-03-25 07:00:00,Deloitte,https://news.google.com/rss/articles/CBMitwFBVV95cUxQanBoYnpWQ3hNNWlPWkZCU3ZPZmRMSEFHQjRsa2I0eVFoeGZVUktKT3hNMEplN1dFR05sdmJhZnNCQm0yNGRoYTc0ZDZma2Q0SGFkU0h3Y0ZHTFlWc0ZkRHFSbXFZV1FJcklvTkg4dDY3cUZucWpzem9IR0FlNEdsU2ljNUJTclhmSUJVWG5idlgwcGtYM2U2RHBLTFdBc3pWRnJvMXFhRmJGVXdPZUlxdVMzeWF1bzQ?oc=5,2025 Digital Media Trends: Social platforms are becoming a dominant force in media and entertainment Deloitte,UK sportswear consumer technology,2025 Digital Media Trends: Social platforms are becoming a dominant force in media and entertainment - Deloitte. 2025 Digital Media Trends: Social platforms are becoming a dominant force in media and entertainment Deloitte,0.35929856
570,Consumer attitudes show health is all about balance - AHDB,2025-01-07 08:00:00,AHDB,https://news.google.com/rss/articles/CBMimAFBVV95cUxQZ0s3aV9NM0E1VjZPN1lsTzRPQ3plWnRXeFVrdnRlQWdMV2JndGgzQXBFWFhHNDlEXy1SVXlBUFJSUHJ6dllWS1dfX1duSDZnOUNUX0hhMl9mX2JJbHpKTFZfVGVPZDNQYWU1a1ZNc2dVQnJhc2tQVnlFcUdTbmo1SHV1bDVHRUVJVkJIOFdtY1phN1dKSHJfeQ?oc=5,Consumer attitudes show health is all about balance AHDB,UK fitness retail trends,Consumer attitudes show health is all about balance - AHDB. Consumer attitudes show health is all about balance AHDB,0.3592093
440,ConsumerSignals: Consumer spending behavior - Deloitte,2025-06-18 14:01:30,Deloitte,https://news.google.com/rss/articles/CBMixwFBVV95cUxOYVRuVGdvRy1zR0VCRk44VTZON0RFUTZ6NzgyaEg2bThRZENIamNEdjdULUVwa19wamhzYmhBR1p4TS1iQzBVa0FwS2R4OGE4YnJSSnJKckhXTHoyTkVZUVlzQVdqU3ZNd1A4ZnNvcjF3ay1vX1ZrcThmVU5Bd3NoQXU1S3ZUZUZnb01WQ0FTSTdNZEFvTVhwZHhyOU5NY3Nzc05RN0U3QXFjNDRMX051WmFWWEdxSVFfWURoMFNLYlpKRjV6ZzFv?oc=5,ConsumerSignals: Consumer spending behavior Deloitte,UK sportswear consumer behaviour,ConsumerSignals: Consumer spending behavior - Deloitte. ConsumerSignals: Consumer spending behavior Deloitte,0.358612
195,Nike’s UK Market Share Pressure And What It May Signal For Investors - Yahoo Finance,2026-02-17 08:00:00,Yahoo Finance,https://news.google.com/rss/articles/CBMigAFBVV95cUxObE1nZERnUFl3MzA5eHQ0dnI5MWdadU9HR3VnZXV5Z2RXSWQtd2pSSTR2T2tQdUNJWW5fT1VqZVd5bXlGU3FwUm96dHAzMVAzVlNTdWt0SkloUXFrYVNsQjJMT09uclN4RndrU2tiRW5hQzBONFJDLW45QXNMVXhaMg?oc=5,Nike’s UK Market Share Pressure And What It May Signal For Investors Yahoo Finance,UK sportswear market trends,Nike’s UK Market Share Pressure And What It May Signal For Investors - Yahoo Finance. Nike’s UK Market Share Pressure And What It May Signal For Investors Yahoo Finance,0.3581239
628,Top trends in active nutrition - Food Manufacture,2024-08-20 07:00:00,Food Manufacture,https://news.google.com/rss/articles/CBMijgFBVV95cUxOMGJOSnNWZTU5TDhrNElvdnFvWjgtaXhFcU1TVnhMQ05ta3MyZ1VIRU14MDhSb0tyYzFzM0hnOXA0eGJ5Z3RRSnQtMXVOQUVWRWZXNFhNUzRFZmVoVlJhRnJWdHRSTTE5cVhKdFhzemJlcmtoclV3a3ZvZWZWTWZXbVRaa09VVnNiWXZYQWJR?oc=5,Top trends in active nutrition Food Manufacture,UK sportswear consumer trends,Top trends in active nutrition - Food Manufacture. Top trends in active nutrition Food Manufacture,0.3579938
313,The future of sports betting is here: Are tech & content enough? - sbcnews.co.uk,2025-11-13 08:00:00,sbcnews.co.uk,https://news.google.com/rss/articles/CBMihAFBVV95cUxOcm5HbjQ0ZlppRFpPNkQ3enV1Zl9NSk40SGFkbWlfd1lkeG1Bd0dPdW82SUF0WkNRZW5CalRnZEwtckdYVHAxVXJha1RZdFVTcnpBZU9ETnYzNm5WZFZTcXlEaUdMWkRfYV9lOU1GY08yR244ODViZXl5eFZKT3Vmd3V5UWM?oc=5,The future of sports betting is here: Are tech & content enough? sbcnews.co.uk,UK sportswear emerging technology,The future of sports betting is here: Are tech & content enough? - sbcnews.co.uk. The future of sports betting is here: Are tech & content enough? sbcnews.co.uk,0.3575294
524,"U.S Activewear Market Size, Share | CAGR of 4.9%. - Market.us",2025-03-03 03:10:36,Market.us,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9pWDNDU1g4NW9yWlNCS19hQUV5ZEVhcmRmcGhmOE05STZXUDRjOHgyLWZldG90TGhrcWVlS1lBVmRiQkpuMjM4OFZackJwdG9YV3ItM082d0RSZVk?oc=5,"U.S Activewear Market Size, Share | CAGR of 4.9%. Market.us",UK activewear consumer trends,"U.S Activewear Market Size, Share | CAGR of 4.9%. - Market.us. U.S Activewear Market Size, Share | CAGR of 4.9%. Market.us",0.35717034
468,"Zitcha to power Frasers Group ELEVATE retail media network across Sports Direct, Flannels, Frasers - Retail Technology Innovation Hub",2025-05-15 07:00:00,Retail Technology Innovation Hub,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQYjFWemdfcXpaeEM4YlFBWkhfMHJDdzVCUkNZNU5PRF8tcXB0Z29rY0NhYkdKZzIyUmpxZGZLV2tHaTNtdE9UMHBGNGtLN0RfWGZuNkJVUnZjQTM4bTlQWjdUM2N2b0xIR1VjWVlsQzlacHJOb0tPbnBVZldXUFBGR0F3Vlpxa2FMNW02ZGpUVFdLSHJDMWNOdDVObllERG9HY1ZyVE8wOW55eDc2VTQzNVQ4ZDZnd2l0cnhlX2xkUVRTRU5fcm1kSnQ5WVlsZlNYTFVyUkZwTV9hc3Z3cTBBSE1vYkQwQQ?oc=5,"Zitcha to power Frasers Group ELEVATE retail media network across Sports Direct, Flannels, Frasers Retail Technology Innovation Hub",UK sportswear innovation,"Zitcha to power Frasers Group ELEVATE retail media network across Sports Direct, Flannels, Frasers - Retail Technology Innovation Hub. Zitcha to power Frasers Group ELEVATE retail media network across Sports Direct, Flannels, Frasers Retail Technology Innovation Hub",0.35716513
691,Gymshark’s Physical Store: 3 Trends Retailers Can Learn to Help Revive the High Street - Mintel,2024-02-21 08:00:00,Mintel,https://news.google.com/rss/articles/CBMixwFBVV95cUxPRmUwZFVOZW15ZHdOam5wZE13cldwdE1UajhmMzhRRVNlaG15c2hmcDhkVHAzUXpVdDRrOHNGRk5YSGo0UU1ZUEdwWmsxc3liLUdlZFpZZHplUGdXZExBOFNxb2hhOHZOVjhORlNmdTNlaUp3LUl1VWY1N1FkbnhfazZHemdrQlRGSGtvOElOZGNjWlBkaWxKWHRCeExlQ3BGUHFlRlkyZmlMMnhqX0RLV0NEb3ZjYnFBRGNlUnR1anRwLXQxQzFB?oc=5,Gymshark’s Physical Store: 3 Trends Retailers Can Learn to Help Revive the High Street Mintel,UK fitness retail trends,Gymshark’s Physical Store: 3 Trends Retailers Can Learn to Help Revive the High Street - Mintel. Gymshark’s Physical Store: 3 Trends Retailers Can Learn to Help Revive the High Street Mintel,0.35696685
581,Comment: How tech will transform sports broadcasts in 2025 | News - Broadcast,2024-12-16 08:00:00,Broadcast,https://news.google.com/rss/articles/CBMivAFBVV95cUxNajk1eFh3a291c2Nza3J0Nl90N1pvSnNEWWszdGdFTklkNUdEdkJ6TmpGQWFlQ1RJckpMZThCM0dvcGJmaXlxQXBIcWZuR3ZQb2ZkVmZ0dnY5d2g5Y1huV3psZFRNc25FWlZUNUpEQmZoejRMblkwYUNXTVBfMmlSZW10MFhWakhJNThIYjVEcW51V2FzNGlVS0JFV0NiSWMxZHA2cnRhUGF0eWh6N0VIUjZDbXJ5YUxIbkoxZw?oc=5,Comment: How tech will transform sports broadcasts in 2025 | News Broadcast,UK sportswear innovation,Comment: How tech will transform sports broadcasts in 2025 | News - Broadcast. Comment: How tech will transform sports broadcasts in 2025 | News Broadcast,0.35677508
620,The Future of Fashion: Circular and Sustainable Fashion Trends - Mintel,2024-09-02 07:00:00,Mintel,https://news.google.com/rss/articles/CBMimAFBVV95cUxQVFRrdHhXUWhvOGpnNWNZcFE0LUVWVzU4SDVkWGo3RWFnUTh0a0R4QzZDNmZoQlZTVlpicEJGSi1scmVfVFJUcEhZSllhbkhTQUt5SkdWUWRXUlk5X1J0WXV5eHdFMER2SzNhZjB0bWktQjVKMTZHRUdDdnRVQW9FYV9vWGMxZERGVS1qV1RyQTJzaG01MUJvLQ?oc=5,The Future of Fashion: Circular and Sustainable Fashion Trends Mintel,UK sportswear consumer trends,The Future of Fashion: Circular and Sustainable Fashion Trends - Mintel. The Future of Fashion: Circular and Sustainable Fashion Trends Mintel,0.35672402
376,Genius Sports acquires Sports Innovation Lab to expand fan data reach - sbcnews.co.uk,2025-09-18 07:00:00,sbcnews.co.uk,https://news.google.com/rss/articles/CBMifEFVX3lxTFByQ3VJMUtWX1Y5bGJCNkJGaWVnUzNhLVFsOFJaNFN6eE9qZzBPWWhGLTdMU3hRVFVQUU1XOXlnZHA4a0dxY1dUWVdGMFV0WWJNdU15UEh1R3lyR1Y3aloyRVJYZGl1LVRGaldvWVY4cEpwcWtidndoelJWUzQ?oc=5,Genius Sports acquires Sports Innovation Lab to expand fan data reach sbcnews.co.uk,UK sportswear innovation,Genius Sports acquires Sports Innovation Lab to expand fan data reach - sbcnews.co.uk. Genius Sports acquires Sports Innovation Lab to expand fan data reach sbcnews.co.uk,0.35568252
413,Sports rehabilitation clinic in Manchester blends innovation and tradition - Manchester Evening News,2025-07-29 07:00:00,Manchester Evening News,https://news.google.com/rss/articles/CBMisgFBVV95cUxPNkNCRHZfbExUTVJhM2tRYVkyaFhoMGRBekpMZ2FVaFJSQ3ZjbEg2Q2JnQ2pCckhMUHNGemd3VFp6TVBiNkZlOUY5b21zNkkyd0pZaU9rdWtjWVM0RU9WYzFoZ0ZXeUVDOUxJX19ta3c3azdsbzVjN0ZacjFkOC1iSXhsQ01pT1BJV2p0bUxDREc5dEVzYXJXZXdHdjFpTnltSlRpUDBiT0s2RjhXVGpnckt30gG3AUFVX3lxTE53anh4WUlwRktyQW1rZWViTkI4dW1USGRnbm1adXJla3dLcXU0MlBGZHF5ckNpMjdTQXZtVFBrYU5TM1BXSnBpcEoxay1CODlvQkxzTmlBa3R4TkVyLXNESlRsRjB0NEhIX1o4VHVXSi1VNDlCRU9vZk9GanR3Ylhtb2ZSWlFibWxUWDR3cW44ZXZuLXU3MlRpZFRGTll5UmlMSW8yTElqY1NhcUw4Z01IbjkyWGY5MA?oc=5,Sports rehabilitation clinic in Manchester blends innovation and tradition Manchester Evening News,UK sportswear innovation,Sports rehabilitation clinic in Manchester blends innovation and tradition - Manchester Evening News. Sports rehabilitation clinic in Manchester blends innovation and tradition Manchester Evening News,0.35561013
444,"Nike FlyWeb Is the Future of Performance Apparel — NIKE, Inc. - About Nike",2025-06-12 07:00:00,About Nike,https://news.google.com/rss/articles/CBMid0FVX3lxTE9STDdDZ2ROMC1HdzMzVGRQb1ViZ1Z4UWdJTWJzTEZSdTFaYlh1bUJydDJnWjZlTUtFU2ZyRFMyeTlEY09TSWk2Sk9nNVhqMkJRQjRZdlU0Y244cXBMVHZUUTRxZWFPRTVkNzU4bU91anlvU0ZCU2dB?oc=5,"Nike FlyWeb Is the Future of Performance Apparel — NIKE, Inc. About Nike",UK athletic apparel innovation,"Nike FlyWeb Is the Future of Performance Apparel — NIKE, Inc. - About Nike. Nike FlyWeb Is the Future of Performance Apparel — NIKE, Inc. About Nike",0.3553674
174,"Weight loss drugs in Britain: How they’re changing grocery spending, takeaway consumption and food choices - YouGov",2026-03-06 08:00:00,YouGov,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPd3hqZlFkS3dKMmlfZWlZcU1nZmlBNVVFZmZDbjFzdlNKQUpCMGdnYkNMVjBlbGxzcV9YX2JCdDYxcXZZd2l0MGw1ekE2bDFZSFFJckVDZDR0U1cteGZnTGdOOVg5YUxhc1M4UkRadllJdG1pMjlwbC1CTlBGQ3JNSXZpNktlckNCS0xSeHZYeHlfZXA2am43TUtoV24ySEVveV85eHV4b3p5NllxN0JrbENXZXg5aGV1d21PcVZNc1VMN0s4NDNVVkZudlBtbFZuMzZuSU44SFZDNTQ?oc=5,"Weight loss drugs in Britain: How they’re changing grocery spending, takeaway consumption and food choices YouGov",UK sportswear changing consumer habits,"Weight loss drugs in Britain: How they’re changing grocery spending, takeaway consumption and food choices - YouGov. Weight loss drugs in Britain: How they’re changing grocery spending, takeaway consumption and food choices YouGov",0.35513842
245,JD Sports to enable AI-powered shopping on ChatGPT - Drapers,2026-01-12 08:00:00,Drapers,https://news.google.com/rss/articles/CBMijgFBVV95cUxQZEFOVUp6NlpRZXVzRWl0T1BjX21MUXhGUHZFc3ppSk1wa1NQSGY0QjZDcnZzb1RLNFp3aVhQZ2RvVHA1SUxwWERycV9LbnNWNUpac0lGNFJmbTdfdHRUUDdIR1FEemktaGxWLVRkZmhhdEs5ak5mUDZxWWQwSHNTUlBqdWJUQkZhYmRMVVR3?oc=5,JD Sports to enable AI-powered shopping on ChatGPT Drapers,UK sportswear consumer technology,JD Sports to enable AI-powered shopping on ChatGPT - Drapers. JD Sports to enable AI-powered shopping on ChatGPT Drapers,0.35482383
66,"Sports Analytics Market Size, Share & Growth Report | MRFR - Market Research Future",2026-07-02 07:00:00,Market Research Future,https://news.google.com/rss/articles/CBMifkFVX3lxTFBfM2EzSlRpazRhOE9Cc1lIVDhZbnhYTFF6NV9tdnU1N1RLMUhyRWFjRWNwaEMwdWxlc3YxbzJpc1B4R0VIT2xlakxIWW9pUF9Oak9NSl9rdU1xV25wdmVGSmYtYU9odURpUmRQbDB2YjVBZl9MS3otRHZORzhTUQ?oc=5,"Sports Analytics Market Size, Share & Growth Report | MRFR Market Research Future",UK sportswear consumer trends,"Sports Analytics Market Size, Share & Growth Report | MRFR - Market Research Future. Sports Analytics Market Size, Share & Growth Report | MRFR Market Research Future",0.35383242
509,The most innovative companies in sports for 2025 - Fast Company,2025-03-18 07:00:00,Fast Company,https://news.google.com/rss/articles/CBMif0FVX3lxTE0xTnh3SWFFLURSZEQ4Q0tUQ096dDdhNVFOOEFtVFh6NGhwd1Q0VHFCYXVVSi1GNWxLNmJSYUVzVTFJWFpaYWFBSnZSczUycUpxYUtYdkpqb1NLVkhjMUZYSVM0R3d0VGluMGRtNmRCODJ2ZlBTRFYyQUJZQ1kwaEU?oc=5,The most innovative companies in sports for 2025 Fast Company,UK sportswear innovation,The most innovative companies in sports for 2025 - Fast Company. The most innovative companies in sports for 2025 Fast Company,0.35378262
532,TNT Sports becomes the new 'Home of Bikes' in the UK and Ireland - TNT Sports,2025-02-20 08:00:00,TNT Sports,https://news.google.com/rss/articles/CBMipwFBVV95cUxNc3o4VHJ4T3AxaHFUbnpmVUluYkp2M203X1BEZ1FkYjZSYkZoTS1RSzlYdExncXJVa040YW10T0lqZ2pPam9VUlhQRGtjbTh2RXA4ZXMwWXdrTExaMGo4RE5TSHBWZkVHYVdydHpzLWpFcDM2TlJrZmlZckJ1c19Ob216WXhIU2V1OTd3cVZNWk9yRDFwVXpjOG11QUVoMmx4VXZLRjlBSQ?oc=5,TNT Sports becomes the new 'Home of Bikes' in the UK and Ireland TNT Sports,UK sportswear digital experience,TNT Sports becomes the new 'Home of Bikes' in the UK and Ireland - TNT Sports. TNT Sports becomes the new 'Home of Bikes' in the UK and Ireland TNT Sports,0.35334274
237,"The coolest activewear brands to know in 2026, tried and tested - cosmopolitan.com",2026-01-16 08:00:00,cosmopolitan.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxQdUZKSC1vZEJicGw5TlV3cXFJcS1IbjU0cHJJMERIYjM4WGJJM1ZjdVR3NmRvV0g2S0F6RThGS2l3T00zcUEySDQtREkwbUlKeHFpY0FiR2xfY3I3NWczdFZDcHAtYXdpd2lETDA5TTZtRGxBTy1TMV96SThRQUFpbDdhWXVudWNyU1E?oc=5,"The coolest activewear brands to know in 2026, tried and tested cosmopolitan.com",UK fitness retail trends,"The coolest activewear brands to know in 2026, tried and tested - cosmopolitan.com. The coolest activewear brands to know in 2026, tried and tested cosmopolitan.com",0.35169813
452,"Casual Wear Market Size, Share, Growth | Forecast [2026-2034] - Fortune Business Insights",2025-06-05 13:28:41,Fortune Business Insights,https://news.google.com/rss/articles/CBMic0FVX3lxTE84ZGpaQjVHT01OZUREUE51cFFYTXBmXzhrSXZaY1Y5b2xZZU4ya1BXZmZ1R19lSVNoQTZtY1R3Y2ZfdlFUcXFES1BhdnE2TDFHcVFpU1FmU0gzai1Ua3JERXhNeWl3SEdlMFNacW5fRHd0WTg?oc=5,"Casual Wear Market Size, Share, Growth | Forecast [2026-2034] Fortune Business Insights",UK activewear consumer trends,"Casual Wear Market Size, Share, Growth | Forecast [2026-2034] - Fortune Business Insights. Casual Wear Market Size, Share, Growth | Forecast [2026-2034] Fortune Business Insights",0.3514681
530,TNT SPORTS BECOMES THE NEW HOME OF BIKES IN THE UK AND IRELAND - FIM Speedway,2025-02-21 08:00:00,FIM Speedway,https://news.google.com/rss/articles/CBMilgFBVV95cUxOU09IZ3JGOEtaU3M5QWZtMGgwc1ZsU1EwRHM1TFlXTUxYOTlocFlWWHh3X21RZ0xHSlM1SjlhOW9fZWg2QWpZTjIyOGFOU003MEl4NmkzampHVW93MkFMZDdlV0J2dHFWVnB6MHhlaDVmYmZWcDJONjExd2tCREt6QTk0RDduVEZGbUtLWmx5Wmg3QnpDTGc?oc=5,TNT SPORTS BECOMES THE NEW HOME OF BIKES IN THE UK AND IRELAND FIM Speedway,UK sportswear digital experience,TNT SPORTS BECOMES THE NEW HOME OF BIKES IN THE UK AND IRELAND - FIM Speedway. TNT SPORTS BECOMES THE NEW HOME OF BIKES IN THE UK AND IRELAND FIM Speedway,0.35114652
249,JD Sports shares plans for AI shopping it calls 'the future' of retail - Yorkshire Live,2026-01-12 08:00:00,Yorkshire Live,https://news.google.com/rss/articles/CBMijAFBVV95cUxQbkFodHRZMXMtS19ZWmgtYklfQ3poczBwWEdYaV9nWmt3ZlE3bzJoaGNNRklITkh6Szl2ZEFydElheGx6V0FEenotaXVyWTZEVVI2a1psR29KRDNzS3loUG5fanNrcnJGVG9zSHlHdXlYcHI2b19CZ2JmQVRkYzhlN2JKcUhyZGRISTc4ddIBkgFBVV95cUxOV0FUdHpEbXBfUUNZbHVObGtfY285ektHdk1idFE2SWdaS3BRdG5sM0VPOXhtcWFpRzlidklEZEduUkJEWVJPdFZ2S3VCaXRWR2puYzhrcmFKbnNaU0FjczFrMktlUXpYbE1QaE1Sa3dDNWdsUHBWbUNZeUdsYU5ZNnF5b2VQSVluenBRNFpiN3psZw?oc=5,JD Sports shares plans for AI shopping it calls 'the future' of retail Yorkshire Live,UK sportswear future consumers,JD Sports shares plans for AI shopping it calls 'the future' of retail - Yorkshire Live. JD Sports shares plans for AI shopping it calls 'the future' of retail Yorkshire Live,0.35082048
686,"UK Womenswear Market Size, Trends, Share & Forecast to 2028 - Global Data",2024-02-29 08:00:00,Global Data,https://news.google.com/rss/articles/CBMihwFBVV95cUxNeGg4RHlBYkI1MG9yTnNwVEtwWHA3RlU1ZjU4dDBiOHFhbVJhQzdCM2pZUW1sOUg1ZDhUdDZEQ203TVAtRjA1Q0xVYWwtNXhpbW5XREoxMXNRb2pfRkptajdOWkltUU9zZ0h4NFI0bTlUMk1kTVZLbHl2a2JsVUdkLWtXS2tMTEk?oc=5,"UK Womenswear Market Size, Trends, Share & Forecast to 2028 Global Data",UK sportswear consumer behaviour,"UK Womenswear Market Size, Trends, Share & Forecast to 2028 - Global Data. UK Womenswear Market Size, Trends, Share & Forecast to 2028 Global Data",0.35066658
